CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C14835,1475.396878,1,5055.77,2931.91,2123.86,0,1,0.333333,1,0,0,69,1900,4826.844372,1879.122243,0,12
C14836,15155.53286,1,717.24,717.24,0,4718.274895,1,1,0,0.5,7,24,18000,4002.194556,3843.924668,0,12
C14837,782.392041,1,8168.9,3000.97,5167.93,0,1,0.666667,1,0,0,59,16500,7455.296139,232.694923,0.916667,12
C14838,3157.715309,1,548.79,548.79,0,3075.115015,0.583333,0.583333,0,0.166667,5,48,3500,3817.151157,852.200705,0.083333,12
C14839,872.07108,1,853,0,853,999.04114,0.5,0,0.416667,0.083333,3,6,4000,784.917897,276.484296,0,12
C14841,1904.495561,1,4044.14,2961.8,1082.34,0,1,0.916667,1,0,0,66,6700,6312.820074,520.454965,0,12
C14842,1186.287841,1,115.5,115.5,0,0,0.166667,0.166667,0,0,0,3,1200,446.088328,356.432463,0,12
C14843,3838.312836,1,0,0,0,1256.712548,0,0,0,0.5,11,0,9500,1419.130675,1076.233929,0,12
C14844,5975.063353,1,345.3,345.3,0,3599.222154,0.166667,0.166667,0,0.666667,18,2,6500,2010.926039,2784.103858,0,12
C14845,2005.438728,1,956.05,818.73,137.32,0,0.583333,0.5,0.25,0,0,16,2500,915.734963,592.444909,0,12
C14846,6749.994904,1,0,0,0,4561.826799,0,0,0,0.416667,10,0,11500,4930.710131,4974.373221,0,12
C14847,6.127959,0.636364,82.85,0,82.85,0,0.636364,0,0.545455,0,0,13,3500,100.08381,108.827629,0.4,11
C14848,1994.694769,1,248.75,248.75,0,1016.518185,0.166667,0.166667,0,0.083333,1,2,6000,568.025868,562.654151,0,12
C14849,7404.850748,1,0,0,0,12405.2945,0,0,0,0.5,13,0,11500,13956.71873,1633.85526,0.083333,12
C14850,6950.583049,1,400.98,0,400.98,259.046858,0.5,0,0.416667,0.083333,1,6,12500,2008.360568,1704.533297,0,12
C14851,5976.796897,1,1194.52,0,1194.52,790.205561,0.416667,0,0.333333,0.333333,6,15,6000,2722.095294,2670.210603,0,12
C14852,19.846569,1,0,0,0,133.049604,0,0,0,0.285714,2,0,1200,48.739156,97.986182,0,7
C14853,6456.515148,1,0,0,0,3802.386718,0,0,0,0.75,17,0,7500,2640.103648,1789.614843,0,12
C14854,2651.484926,1,908.15,0,908.15,1008.639756,1,0,1,0.333333,9,23,3000,4361.679346,943.46896,0.083333,12
C14855,1091.437438,1,1237.37,447.6,789.77,0,0.833333,0.166667,0.75,0,0,13,4500,833.893431,279.421489,0,12
C14856,28.588826,1,151.92,0,151.92,0,1,0,0.875,0,0,8,1000,111.631804,111.312954,0.666667,8
C14857,703.368382,1,64,0,64,0,0.5,0,0.416667,0,0,6,2550,179.083715,212.119486,0,12
C14858,1512.218864,1,1002.93,825.89,177.04,0,1,0.833333,0.333333,0,0,23,4000,328.446221,344.205824,0,12
C14859,1608.052487,0.545455,0,0,0,2496.721337,0,0,0,0.25,3,0,5000,9933.62261,684.647727,0.166667,12
C14860,233.961592,1,248.44,13,235.44,0,0.5,0.083333,0.416667,0,0,6,1200,219.96077,174.71331,0,12
C14861,159.36681,0.636364,1277.5,0,1277.5,0,0.583333,0,0.5,0,0,7,2500,1315.820451,173.58488,0.4,12
C14862,27.40855,1,290.6,290.6,0,0,1,1,0,0,0,12,2000,315.279531,170.973738,0.083333,12
C14863,1132.796058,1,519.79,519.79,0,0,0.583333,0.583333,0,0,0,8,1200,642.723631,436.088187,0,12
C14864,101.874313,0.636364,70,70,0,365.228157,0.083333,0.083333,0,0.333333,6,1,2500,464.687342,178.912575,0.166667,12
C14865,862.753623,1,1282.38,0,1282.38,0,0.916667,0,0.833333,0,0,11,11500,930.179257,179.698273,0,12
C14866,3753.102666,1,0,0,0,702.912179,0,0,0,0.583333,7,0,11000,1029.476417,921.100658,0,12
C14867,996.223227,1,0,0,0,1398.39554,0,0,0,0.083333,1,0,8000,2369.167737,226.016919,0,12
C14868,4035.138453,1,0,0,0,2399.437045,0,0,0,0.25,3,0,7000,1474.388466,927.057881,0,12
C14870,1845.210833,1,0,0,0,1960.264859,0,0,0,0.25,3,0,4500,331.387568,600.297574,0,12
C14871,46.56216,1,261.16,0,261.16,0,1,0,1,0,0,16,4000,230.605229,179.077671,0.25,12
C14872,299.179091,0.454545,1147.23,1071.7,75.53,0,0.25,0.083333,0.25,0,0,6,4000,1460.796216,80.470536,0.181818,12
C14873,2917.079199,1,0,0,0,844.083928,0,0,0,0.416667,13,0,3000,1360.117166,1562.665426,0,12
C14874,3062.16821,0.9,2253.98,920.54,1333.44,4161.09715,0.9,0.8,0.8,0.8,30,68,9000,1132.237548,960.131857,0,10
C14876,320.33625,1,0,0,0,1258.982051,0,0,0,0.583333,14,0,6500,1746.672526,194.539211,0.083333,12
C14877,24.176932,1,189.85,189.85,0,0,0.333333,0.333333,0,0,0,4,3000,184.60455,100.687061,0,12
C14878,5496.421462,1,0,0,0,2338.977761,0,0,0,0.083333,2,0,6000,1292.534876,1605.355165,0,12
C14879,0.074724,0.181818,0,0,0,370.73048,0,0,0,0.083333,1,0,1000,1628.657052,11.51534,1,12
C14880,6063.976197,1,3987.01,3531.24,455.77,2791.263609,0.833333,0.416667,0.75,0.416667,13,25,7500,1423.187576,1583.370963,0,12
C14881,2669.587009,1,0,0,0,967.482287,0,0,0,0.083333,1,0,6500,666.186973,655.620366,0,12
C14882,86.206262,1,626.28,210.7,415.58,0,0.833333,0.416667,0.666667,0,0,22,3000,729.334233,164.106431,0,12
C14884,958.26975,1,0,0,0,171.920223,0,0,0,0.416667,8,0,1000,327.333462,308.017569,0,12
C14885,10929.05958,1,675.89,500.39,175.5,1521.869211,0.916667,0.25,0.666667,0.333333,12,12,12000,2639.956641,3049.937917,0,12
C14886,11581.9335,1,0,0,0,9236.092963,0,0,0,0.5,23,0,13000,2132.826323,4814.853217,0,12
C14887,207.209597,1,13.66,0,13.66,0,0.090909,0,0.090909,0,0,1,7000,1703.339459,208.367436,0,11
C14888,3139.267322,1,5393.36,2094.44,3298.92,0,1,0.583333,1,0,0,86,3000,4173.119357,5573.463031,0,12
C14889,2689.895528,1,0,0,0,270.201463,0,0,0,0.083333,1,0,2900,639.484442,640.261805,0,12
C14890,1406.627442,1,2315.86,1339.26,976.6,0,0.916667,0.416667,0.833333,0,0,27,4000,3176.971719,462.419982,0,12
C14892,1594.485356,1,2650.91,2123.9,527.01,0,1,0.25,1,0,0,33,7000,1416.618009,427.14706,0,12
C14894,3755.184007,1,3211.86,1420.58,1791.28,0,1,0.75,0.833333,0,0,22,11000,3198.261943,960.856638,0,12
C14895,38.795708,0.636364,229.48,229.48,0,0,0.25,0.25,0,0,0,3,3050,392.882251,132.864883,0,12
C14896,37.911473,0.818182,254,84,170,0,0.666667,0.166667,0.5,0,0,12,3000,248.076679,185.502626,0.5,12
C14897,1723.804529,1,3145.79,997.29,2148.5,0,1,0.333333,1,0,0,26,6000,995.065501,387.473541,0,12
C14898,165.290723,0.818182,971.2,971.2,0,446.94537,0.166667,0.166667,0,0.083333,1,3,1000,1922.505496,124.779308,0.666667,12
C14899,683.391465,0.636364,0,0,0,1786.070392,0,0,0,0.083333,4,0,3000,346.494649,159.136566,0,12
C14900,10.358325,0.454545,98.83,98.83,0,0,0.454545,0.454545,0,0,0,5,7000,116.299635,145.320085,0.666667,11
C14901,1063.614099,1,0,0,0,196.616463,0,0,0,0.083333,1,0,1200,206.505212,316.230814,0,12
C14902,98.290292,0.545455,4440.8,4440.8,0,0,0.583333,0.583333,0,0,0,19,1500,7150.995346,119.097785,0.75,12
C14903,1540.879308,0.909091,0,0,0,154.550357,0,0,0,0.090909,1,0,4000,720.558343,334.635642,0,11
C14904,3083.636304,1,250,0,250,0,0.5,0,0.416667,0,0,6,10000,4669.193554,893.368255,0.083333,12
C14905,1098.457059,1,0,0,0,18.510103,0,0,0,0.083333,1,0,1200,224.204359,551.721679,0,12
C14906,4836.914446,1,305.6,305.6,0,0,0.166667,0.166667,0,0,0,2,16500,2547.923816,1602.370029,0,12
C14907,131.069154,1,1315.39,313.08,1002.31,0,1,1,1,0,0,50,3500,1123.656185,182.23728,1,12
C14908,49.564532,1,433.5,273.94,159.56,0,0.909091,0.181818,0.909091,0,0,13,9000,465.466079,148.914581,0.272727,11
C14909,1967.70274,1,744.9,669.9,75,956.424536,0.5,0.416667,0.083333,0.25,7,10,4000,449.758817,647.309788,0,12
C14910,1669.128355,1,0,0,0,335.056814,0,0,0,0.166667,2,0,1800,528.612762,607.334479,0,12
C14911,56.116326,0.181818,368.47,368.47,0,66.320495,0.083333,0.083333,0,0.083333,2,5,2500,174.470592,167.4688,1,12
C14912,227.184126,0.272727,50,50,0,947.140065,0.083333,0.083333,0,0.166667,2,1,5500,2074.177677,162.04957,0,12
C14913,1417.157652,1,562.5,0,562.5,0,0.416667,0,0.416667,0,0,5,1500,987.794574,861.298259,0,12
C14914,1406.483149,1,0,0,0,363.680545,0,0,0,0.125,1,0,1500,214.423727,362.96484,0,8
C14915,0,0,581,0,581,0,0.583333,0,0.583333,0,0,7,1000,692.523718,,0,12
C14916,1124.582725,1,0,0,0,219.933843,0,0,0,0.333333,4,0,1200,446.251464,228.206218,0,12
C14917,110.409387,0.727273,992.88,992.88,0,0,0.416667,0.416667,0,0,0,12,4500,791.103098,148.537836,0,12
C14918,4929.758948,1,4939.1,4939.1,0,2365.84349,0.666667,0.666667,0,0.25,7,309,6000,3952.187547,5234.368383,0,12
C14919,687.378139,1,74.42,0,74.42,0,0.25,0,0.25,0,0,3,700,353.250281,492.588377,0,12
C14920,7.167028,0.363636,99,99,0,0,0.333333,0.333333,0,0,0,4,6000,196.556706,85.643203,0,12
C14921,49.433937,1,387,0,387,0,1,0,0.888889,0,0,9,3000,335.472854,122.280528,1,9
C14922,1427.949491,1,0,0,0,617.736537,0,0,0,0.166667,2,0,1800,2163.873958,329.166007,0.083333,12
C14923,17.141376,0.818182,182.1,33.6,148.5,113.918826,0.25,0.083333,0.083333,0.083333,1,4,6000,255.074373,93.628909,0.2,12
C14924,2285.655394,0.9,3648.73,2517.43,1131.3,2034.664095,0.9,0.9,0.6,0.5,7,46,7000,586.67656,558.834333,0,10
C14925,341.149186,1,48.78,48.78,0,0,0.083333,0.083333,0,0,0,1,500,256.731955,259.3518,0,12
C14926,91.705554,1,1468.1,1468.1,0,0,0.833333,0.833333,0,0,0,27,3000,1502.962138,110.071016,0.5,12
C14927,2032.338405,0.909091,158.24,0,158.24,2508.932178,0.666667,0,0.583333,0.25,5,8,2500,625.314406,632.198197,0,12
C14928,4.12565,0.363636,25.69,25.69,0,0,0.083333,0.083333,0,0,0,1,4500,163.352538,128.336305,0,12
C14929,709.473364,1,548.85,385.29,163.56,153.665694,0.666667,0.333333,0.5,0.083333,1,13,1200,381.15677,213.8837,0,12
C14930,8048.03442,1,0,0,0,6163.107978,0,0,0,0.333333,10,0,12000,2165.252987,2164.447843,0,12
C14931,2755.306896,0.909091,2754.49,1974,780.49,3193.924548,0.75,0.416667,0.583333,0.333333,9,43,13000,4843.691023,774.60303,0,12
C14932,348.646985,0.818182,230,230,0,1099.152158,0.166667,0.166667,0,0.083333,1,2,1200,443.364076,271.562248,0,12
C14933,472.663708,0.545455,310.44,0,310.44,0,0.416667,0,0.416667,0,0,5,4000,2493.243567,222.654608,0.142857,12
C14934,387.585128,0.333333,0,0,0,2494.497971,0,0,0,0.333333,21,0,3000,0,,0,6
C14935,120.658015,1,349.12,349.12,0,0,0.25,0.25,0,0,0,4,2700,383.414493,163.463142,0,12
C14936,105.385636,1,1536.31,344.91,1191.4,0,0.666667,0.166667,0.416667,0,0,8,3000,1639.344093,161.467632,0.625,12
C14937,2843.942194,1,0,0,0,266.975744,0,0,0,0.583333,10,0,3000,869.193769,910.703762,0,12
C14938,28.315171,0.5,225.02,111.7,113.32,0,0.375,0.125,0.125,0,0,3,10000,315.246249,118.313994,1,8
C14939,949.530268,1,45.65,45.65,0,47.786053,0.083333,0.083333,0,0.083333,1,1,1000,303.450157,456.016895,0,12
C14940,34.706824,0.181818,242.9,242.9,0,0,0.083333,0.083333,0,0,0,2,1500,85.290895,174.958496,0,12
C14941,3596.749572,1,0,0,0,1172.638871,0,0,0,0.166667,3,0,6000,1499.401344,765.099049,0,12
C14942,49.920897,1,400.19,400.19,0,0,1,1,0,0,0,14,8500,363.703322,177.221407,0.727273,12
C14943,120.945829,0.7,33.38,0,33.38,0,0.2,0,0.1,0,0,2,1000,514.002301,148.330512,0,10
C14944,1118.479084,1,325.95,203.96,121.99,0,0.666667,0.333333,0.25,0,0,9,2400,290.888289,369.130795,0,12
C14945,216.184011,0.454545,0,0,0,948.380744,0,0,0,0.166667,2,0,1200,243.64342,173.667325,0,12
C14946,3997.572659,1,0,0,0,3516.5482,0,0,0,0.272727,6,0,4500,1456.274689,1310.022633,0,11
C14947,1906.703614,1,780,0,780,0,1,0,1,0,0,12,3000,1338.303471,598.649198,0,12
C14948,1747.359784,1,0,0,0,413.38083,0,0,0,0.333333,8,0,1800,700.732344,755.249544,0,12
C14949,2363.615492,1,1441.32,374.64,1066.68,0,0.833333,0.083333,0.833333,0,0,11,6000,1055.392983,988.408977,0,12
C14950,1247.196735,1,243,243,0,0,0.333333,0.333333,0,0,0,9,1200,529.091477,919.446681,0,12
C14951,336.640397,1,589.59,165,424.59,0,0.833333,0.083333,0.75,0,0,17,5000,839.728514,184.635553,0,12
C14952,135.493002,1,0,0,0,499.794103,0,0,0,0.25,4,0,1200,1844.110066,185.379277,0.166667,12
C14953,957.980588,1,424.76,0,424.76,0,0.333333,0,0.333333,0,0,4,5000,504.56116,337.959338,0,12
C14954,965.236679,1,2786.08,763.82,2022.26,0,0.75,0.333333,0.666667,0,0,33,4500,1399.589495,244.198717,0,12
C14955,260.409355,1,545.34,257.34,288,0,0.416667,0.166667,0.166667,0,0,9,1500,384.809868,189.1629,0,12
C14956,2772.790822,1,337.98,0,337.98,198.185224,1,0,1,0.416667,7,45,3000,1043.396353,1046.955311,0,12
C14957,1305.266304,0.833333,1078.89,844.99,233.9,2081.15215,0.833333,0.833333,0.666667,0.666667,4,20,5000,164.080259,191.069553,0,6
C14958,1153.335938,1,886.56,0,886.56,0,1,0,1,0,0,12,1000,724.171914,2256.223464,0,12
C14959,633.388444,1,830.45,830.45,0,0,0.416667,0.416667,0,0,0,8,6000,497.263402,239.606651,0,12
C14960,5830.700298,1,4079.01,507,3572.01,0,1,0.333333,1,0,0,72,11500,2038.201869,1375.326986,0,12
C14961,4931.40051,1,540,540,0,527.008867,0.083333,0.083333,0,0.25,6,2,11500,1174.80652,1147.961544,0,12
C14962,344.532447,1,3603,1990.05,1612.95,0,1,1,1,0,0,44,6000,2912.826118,186.295633,1,12
C14963,743.52397,1,962.78,278.48,684.3,360.154972,1,0.25,1,0.083333,1,30,1000,402.895757,794.825011,0,12
C14964,1161.901683,1,10903.22,7841.79,3061.43,0,1,1,1,0,0,136,12000,10799.00074,235.88019,1,12
C14965,10.451064,0.333333,405.93,405.93,0,0,0.111111,0.111111,0,0,0,1,6500,831.748202,165.599724,0,9
C14966,256.028048,1,627.42,0,627.42,0,0.833333,0,0.833333,0,0,16,2500,288.225797,174.799517,0.083333,12
C14967,1109.172807,0.909091,190,190,0,1496.441591,0.083333,0.083333,0,0.166667,5,1,1500,795.189855,331.294133,0,12
C14968,15.307062,1,71.52,0,71.52,0,1,0,0.833333,0,0,6,1500,55.180487,69.3025,0.25,6
C14969,1056.954525,1,0,0,0,744.221343,0,0,0,0.333333,11,0,2500,498.592426,250.571856,0,12
C14970,4797.567431,1,0,0,0,4824.425698,0,0,0,0.333333,10,0,5000,5965.070573,2108.574767,0.083333,12
C14971,42.363094,0.571429,0,0,0,260.723304,0,0,0,0.285714,2,0,1200,440.939379,39.551362,0,7
C14972,608.422266,0.636364,0,0,0,2338.86519,0,0,0,0.166667,2,0,4000,600.277524,369.688294,0,12
C14973,7.950803,0.636364,92.2,0,92.2,0,0.583333,0,0.583333,0,0,7,3000,152.592178,125.684033,0.166667,12
C14974,927.983543,1,1321.52,1321.52,0,0,0.25,0.25,0,0,0,15,4500,527.949934,264.030133,0,12
C14975,821.933113,1,987.26,872.64,114.62,0,0.916667,0.833333,0.416667,0,0,29,6500,1605.098906,212.082883,0,12
C14976,46.773238,0.545455,2166.56,0,2166.56,0,0.666667,0,0.583333,0,0,16,3000,1969.308069,100.53897,0.4,12
C14977,42.755706,0.545455,350.94,284.29,66.65,0,0.25,0.25,0.25,0,0,9,5000,1191.823088,195.006921,0.4,12
C14978,95.731707,1,632.3,200,432.3,0,0.916667,0.083333,0.916667,0,0,12,2000,606.576346,173.221204,0.5,12
C14979,889.767658,1,2997.02,1823.02,1174,0,0.916667,0.416667,0.916667,0,0,22,7000,2199.48968,244.279734,0,12
C14980,1456.399956,0.909091,0,0,0,4116.968065,0,0,0,0.727273,34,0,2500,2793.487295,545.874795,0,11
C14981,72.372971,0.363636,456.7,456.7,0,0,0.25,0.25,0,0,0,4,1200,312.287787,163.340754,0,12
C14982,405.052353,1,515.14,69,446.14,0,0.583333,0.083333,0.416667,0,0,11,4500,281.491353,280.482025,0,12
C14983,855.811816,1,1960.18,306.18,1654,271.838738,1,0.083333,0.916667,0.083333,1,42,3000,2043.814652,324.863481,0.1,12
C14984,1074.258487,1,11.35,0,11.35,0,0.083333,0,0.083333,0,0,1,1200,421.348577,206.637191,0,12
C14985,3024.642476,1,0,0,0,2381.716886,0,0,0,0.083333,2,0,8000,578.458133,1031.5915,0,12
C14986,597.410794,0.909091,344.75,289.3,55.45,1347.900815,0.25,0.25,0.166667,0.416667,9,7,2500,2026.647785,172.765035,0,12
C14987,43.20377,1,308.22,0,308.22,0,0.916667,0,0.916667,0,0,11,2000,331.111373,162.258275,0.5,12
C14988,79.517489,0.818182,335.38,270,65.38,0,0.25,0.083333,0.083333,0,0,3,3000,413.920617,122.063597,0.111111,12
C14989,35.16925,0.636364,272.34,0,272.34,0,0.416667,0,0.416667,0,0,8,1500,386.322209,104.5487,0.272727,12
C14990,5177.774511,1,1562.74,979.99,582.75,1443.200669,0.666667,0.166667,0.5,0.166667,4,9,9000,3770.423728,1262.016427,0,12
C14991,80.298186,0.727273,1090,0,1090,0,0.5,0,0.416667,0,0,6,4500,1015.891727,166.102478,0.666667,12
C14992,1202.204204,1,435.04,435.04,0,0,0.916667,0.916667,0,0,0,11,1200,686.958695,847.988773,0,12
C14993,31.161679,0.545455,300,0,300,0,0.5,0,0.5,0,0,6,11500,619.179957,162.175915,1,12
C14994,176.162762,0.909091,1814.64,1614.64,200,0,0.583333,0.583333,0.083333,0,0,25,4000,1847.959268,81.667964,0.333333,12
C14995,703.407676,1,637.84,0,637.84,0,0.636364,0,0.545455,0,0,7,4500,888.272466,210.538977,0,11
C14996,445.921101,1,1580.56,701.61,878.95,2703.408056,1,0.666667,1,0.5,14,61,2500,3992.8893,185.418931,1,12
C14997,3083.784255,1,0,0,0,737.652849,0,0,0,0.166667,2,0,5500,1033.581612,746.430888,0,12
C14998,31.111548,1,110,110,0,0,0.083333,0.083333,0,0,0,1,8000,228.192095,73.146612,0,12
C15000,503.732786,1,1730.3,1401.15,329.15,0,0.916667,0.583333,0.333333,0,0,21,2500,2293.371099,179.553478,0.083333,12
C15001,176.837859,1,108.39,0,108.39,0,0.416667,0,0.416667,0,0,6,1500,56.561603,174.299229,0,12
C15002,94.537529,1,1399.55,1399.55,0,0,0.916667,0.916667,0,0,0,12,7500,471.663042,209.623931,0.3,12
C15003,661.940291,1,755.14,482.9,272.24,0,0.916667,0.75,0.75,0,0,29,6500,2284.482833,247.277952,0.333333,12
C15004,8.799432,0.454545,1591.48,218.8,1372.68,0,0.833333,0.25,0.666667,0,0,23,2000,1496.045221,72.016021,0.2,12
C15005,3106.418215,0.636364,0,0,0,2139.745589,0,0,0,0.333333,6,0,10000,11508.41333,1296.671661,0.142857,12
C15006,827.393597,0.727273,693.89,0,693.89,0,0.416667,0,0.416667,0,0,13,1500,1954.590955,700.486647,0.090909,12
C15007,0,0,94.5,0,94.5,0,0.166667,0,0.166667,0,0,2,1500,0,,0,12
C15008,4361.964176,1,0,0,0,288.451529,0,0,0,0.166667,2,0,4500,1041.187421,1583.295751,0,12
C15009,73.10055,1,78.09,0,78.09,0,0.25,0,0.166667,0,0,3,4000,93.718849,256.977391,0,12
C15010,7.047482,0.545455,321.07,321.07,0,0,0.916667,0.916667,0,0,0,11,3000,285.785253,52.529089,0,12
C15011,353.895121,1,2073.54,2073.54,0,175.826711,0.75,0.75,0,0.25,4,35,700,1633.858307,156.422554,0.333333,12
C15012,5911.506531,0.9,0,0,0,7098.892954,0,0,0,0.3,13,0,8000,1156.310659,1880.717414,0,10
C15013,8.523984,0.363636,130.32,0,130.32,0,0.166667,0,0.083333,0,0,2,1500,64.34569,100.347627,0,12
C15014,3096.831684,1,4492.85,1076.95,3415.9,0,1,1,1,0,0,40,10000,3853.65899,708.700191,0,12
C15015,2468.506177,1,0,0,0,648.808629,0,0,0,0.25,4,0,2500,601.740186,1085.79506,0,12
C15016,1341.000157,1,1355.77,1220.45,135.32,929.959753,0.916667,0.666667,0.5,0.083333,1,24,4000,553.207757,351.43166,0,12
C15017,169.343874,0.818182,1553.8,1553.8,0,0,0.5,0.5,0,0,0,8,16500,1921.042991,125.895667,0.8,12
C15018,18.112481,0.636364,206.69,0,206.69,0,0.416667,0,0.416667,0,0,5,2000,259.021737,95.4525,0.3,12
C15019,287.493279,0.222222,1709,1709,0,0,0.111111,0.111111,0,0,0,1,2283.333333,5120.550705,259.56173,0,9
C15020,38.013028,1,469.62,0,469.62,0,0.833333,0,0.833333,0,0,12,4000,744.854844,68.98672,0.4,12
C15021,8.570991,0.272727,149.55,149.55,0,0,0.083333,0.083333,0,0,0,1,5000,447.377119,97.176376,0,12
C15022,7.20735,0.545455,152.02,0,152.02,0,0.583333,0,0.5,0,0,7,1000,219.445915,99.133361,0.5,12
C15023,15.667283,1,147.48,0,147.48,0,1,0,1,0,0,12,3000,137.105608,124.544483,0.416667,12
C15025,955.159037,1,440.57,45.65,394.92,0,0.666667,0.083333,0.666667,0,0,13,1000,684.090131,591.385845,0,12
C15026,827.255067,1,281.97,0,281.97,0,0.416667,0,0.416667,0,0,5,1000,298.808637,232.286208,0,12
C15027,2472.017517,1,2317.89,1716.02,601.87,0,1,0.583333,0.75,0,0,55,5500,647.118596,769.790351,0,12
C15028,22.322215,0.363636,448,190,258,0,0.333333,0.083333,0.25,0,0,5,3000,1262.320878,132.889435,1,12
C15029,1764.083164,1,329.47,0,329.47,58.536178,1,0,1,0.166667,2,22,1800,789.269658,798.373689,0,12
C15030,23.651198,0.454545,250,0,250,0,0.416667,0,0.333333,0,0,5,1200,475.347623,173.942309,1,12
C15031,1886.811282,1,146.73,146.73,0,3249.377014,0.166667,0.166667,0,0.416667,10,2,3000,2817.269516,523.086888,0.083333,12
C15032,232.140345,0.818182,552.66,76,476.66,76.633316,1,0.166667,1,0.083333,2,20,500,1123.972876,332.553992,0.090909,12
C15033,17.092052,0.454545,1160,0,1160,0,1,0,1,0,0,29,7000,1587.607855,78.175369,0.4,12
C15034,4746.953711,0.909091,0,0,0,939.38774,0,0,0,0.454545,10,0,11000,1257.708437,1029.681413,0,11
C15035,30.969957,0.666667,319.67,319.67,0,0,0.666667,0.666667,0,0,0,5,7500,103.198108,55.782805,0,6
C15036,201.463595,1,2148.34,638.34,1510,0,1,1,0.166667,0,0,32,5000,1951.521978,147.236428,1,12
C15037,322.411152,1,1506.92,813.02,693.9,0,1,1,0.583333,0,0,33,2500,1567.278435,167.076537,0,12
C15038,1129.185643,1,0,0,0,1385.126221,0,0,0,0.25,3,0,1500,1275.071841,293.203915,0,12
C15039,99.643727,1,677.68,655.68,22,0,1,1,0.083333,0,0,14,3000,809.678399,148.487769,0.272727,12
C15040,651.394216,1,2529.64,1014.32,1515.32,0,1,0.916667,1,0,0,83,7500,2334.314811,200.435964,0,12
C15041,1409.256223,0.9,4569.65,1748.94,2820.71,3883.517967,0.7,0.6,0.6,0.4,5,24,30000,5772.813158,472.103929,0,10
C15042,194.927,0.909091,2061.48,1613.06,448.42,0,0.833333,0.5,0.5,0,0,23,8500,1937.914753,144.660755,0.636364,12
C15043,6758.987905,1,198.96,26.6,172.36,7019.083751,0.5,0.083333,0.416667,0.083333,13,7,11000,2337.875284,3171.185979,0,12
C15044,2332.496766,1,0,0,0,1848.691278,0,0,0,0.083333,1,0,9700,803.519921,548.26632,0,12
C15045,1860.469601,1,0,0,0,303.822585,0,0,0,0.166667,2,0,4000,560.883507,436.589785,0,12
C15046,920.529926,0.857143,462.33,462.33,0,1065.754951,0.571429,0.571429,0,0.285714,3,11,1200,514.839542,318.922693,0,7
C15047,3347.700395,1,5967.42,5016.08,951.34,0,1,1,1,0,0,73,11500,3012.483841,811.061687,0,12
C15048,947.70851,1,483.4,483.4,0,1288.83283,0.083333,0.083333,0,0.166667,2,1,2000,394.907752,280.049702,0,12
C15049,574.032791,1,1606.51,0,1606.51,0,1,0,1,0,0,98,1000,1844.561564,449.515886,0.083333,12
C15050,3067.274152,1,0,0,0,591.246114,0,0,0,0.083333,1,0,3500,692.136868,877.674613,0,12
C15051,768.881695,0.727273,408.59,408.59,0,0,0.25,0.25,0,0,0,7,2500,2095.952073,250.856639,0.125,12
C15052,1190.884428,0.857143,0,0,0,1817.843113,0,0,0,0.285714,2,0,2000,290.690807,251.393985,0,7
C15054,1710.119356,1,1697.15,122.9,1574.25,0,0.916667,0.166667,0.916667,0,0,37,7500,1161.146904,390.404693,0,12
C15055,229.878735,0.272727,0,0,0,928.309409,0,0,0,0.090909,1,0,3000,101.7826,203.285024,0,11
C15056,4766.360515,1,2894.04,2583.82,310.22,1386.851165,1,1,0.416667,0.166667,2,34,20000,1302.79339,1245.948419,0,12
C15057,3007.664861,1,534.26,365.51,168.75,0,0.833333,0.583333,0.75,0,0,21,16000,3007.94197,807.008705,0,12
C15058,1871.597836,1,3220.25,208.49,3011.76,2367.006699,0.833333,0.166667,0.75,0.416667,15,28,5500,448.564207,559.391166,0,12
C15059,1455.745146,1,266,266,0,168.514165,0.222222,0.222222,0,0.222222,2,4,1500,284.966485,302.737808,0,9
C15060,1986.558317,1,0,0,0,872.861808,0,0,0,0.166667,4,0,6500,653.211583,587.112789,0,12
C15061,36.174755,1,315,0,315,0,1,0,1,0,0,12,1000,294.181491,166.626282,0,12
C15062,129.836526,0.909091,1433.99,743.99,690,0,0.909091,0.454545,0.636364,0,0,19,4000,1363.134203,141.64886,0.875,11
C15063,206.978089,1,0,0,0,500.665069,0,0,0,0.090909,2,0,3000,936.856845,163.934517,0.090909,11
C15064,1192.594159,1,1324.82,1000.12,324.7,914.684674,0.666667,0.5,0.416667,0.333333,4,17,6000,610.477936,361.259813,0,12
C15065,50.564486,0.909091,84,84,0,259.105418,0.083333,0.083333,0,0.083333,2,2,2000,474.054081,222.202924,0.3,12
C15067,62.104602,0.636364,377.62,0,377.62,0,0.5,0,0.5,0,0,6,2500,548.900318,99.168927,0.181818,12
C15068,56.945201,0.454545,328.1,328.1,0,0,0.166667,0.166667,0,0,0,4,6500,437.845434,117.947254,0,12
C15069,8.421315,0.272727,60,60,0,0,0.083333,0.083333,0,0,0,1,6000,250.155585,122.06814,0,12
